Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity
Mazda,CX-9,2015,regular unleaded,273,6,AUTOMATIC,front wheel drive,4,Large,4dr SUV,24,17,586
Mazda,CX-9,2015,regular unleaded,273,6,AUTOMATIC,front wheel drive,4,Large,4dr SUV,24,17,586
Mazda,CX-9,2016,regular unleaded,249,4,AUTOMATIC,front wheel drive,4,Large,4dr SUV,28,22,586
Mazda,CX-9,2016,regular unleaded,227,4,AUTOMATIC,all wheel drive,4,Large,4dr SUV,27,21,586
Mazda,CX-9,2016,regular unleaded,227,4,AUTOMATIC,all wheel drive,4,Large,4dr SUV,27,21,586
Mazda,CX-9,2016,regular unleaded,227,4,AUTOMATIC,front wheel drive,4,Large,4dr SUV,28,22,586
Mazda,CX-9,2016,regular unleaded,227,4,AUTOMATIC,front wheel drive,4,Large,4dr SUV,28,22,586
Mazda,CX-9,2016,regular unleaded,227,4,AUTOMATIC,all wheel drive,3,Large,4dr SUV,27,21,586
Mazda,CX-9,2016,regular unleaded,227,4,AUTOMATIC,all wheel drive,4,Large,4dr SUV,27,21,586
Dodge,Dakota,2008,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Extended Cab Pickup,20,15,1851
Dodge,Dakota,2008,regular unleaded,302,8,AUTOMATIC,rear wheel drive,4,Compact,Extended Cab Pickup,19,19,1851
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Extended Cab Pickup,20,15,1851
Dodge,Dakota,2008,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,18,14,1851
Dodge,Dakota,2008,regular unleaded,210,6,MANUAL,four wheel drive,4,Compact,Extended Cab Pickup,19,15,1851
Dodge,Dakota,2008,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Extended Cab Pickup,18,14,1851
Dodge,Dakota,2008,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,18,14,1851
Dodge,Dakota,2008,regular unleaded,210,6,MANUAL,four wheel drive,4,Compact,Extended Cab Pickup,19,15,1851
Dodge,Dakota,2008,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,18,14,1851
Dodge,Dakota,2008,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,18,14,1851
Dodge,Dakota,2008,regular unleaded,210,6,MANUAL,rear wheel drive,4,Compact,Crew Cab Pickup,20,19,1851
Dodge,Dakota,2008,regular unleaded,210,6,MANUAL,rear wheel drive,4,Compact,Extended Cab Pickup,20,16,1851
Dodge,Dakota,2008,regular unleaded,210,6,MANUAL,four wheel drive,4,Compact,Extended Cab Pickup,19,15,1851
Dodge,Dakota,2008,regular unleaded,210,6,MANUAL,four wheel drive,4,Compact,Crew Cab Pickup,19,15,1851
Dodge,Dakota,2008,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Crew Cab Pickup,20,15,1851
Dodge,Dakota,2008,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,18,14,1851
Dodge,Dakota,2008,regular unleaded,210,6,MANUAL,four wheel drive,4,Compact,Crew Cab Pickup,19,15,1851
Dodge,Dakota,2008,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Extended Cab Pickup,20,15,1851
Dodge,Dakota,2008,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Crew Cab Pickup,20,15,1851
Dodge,Dakota,2008,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Crew Cab Pickup,20,15,1851
Dodge,Dakota,2008,regular unleaded,302,8,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,18,14,1851
Dodge,Dakota,2008,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Crew Cab Pickup,20,15,1851
Dodge,Dakota,2008,regular unleaded,210,6,MANUAL,four wheel drive,4,Compact,Extended Cab Pickup,19,15,1851
Dodge,Dakota,2008,regular unleaded,210,6,MANUAL,rear wheel drive,4,Compact,Crew Cab Pickup,26,16,1851
Dodge,Dakota,2008,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Extended Cab Pickup,18,14,1851
Dodge,Dakota,2008,regular unleaded,210,5,MANUAL,rear wheel drive,4,Compact,Extended Cab Pickup,20,16,1851
Dodge,Dakota,2008,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Crew Cab Pickup,20,15,1851
Dodge,Dakota,2008,regular unleaded,302,8,AUTOMATIC,rear wheel drive,4,Compact,Extended Cab Pickup,19,14,1557
Dodge,Dakota,2008,regular unleaded,302,8,AUTOMATIC,rear wheel drive,4,Compact,Crew Cab Pickup,19,14,1851
Dodge,Dakota,2008,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Extended Cab Pickup,18,14,1851
Dodge,Dakota,2008,regular unleaded,210,5,MANUAL,rear wheel drive,4,Compact,Extended Cab Pickup,20,16,1851
Dodge,Dakota,2008,regular unleaded,210,6,MANUAL,rear wheel drive,4,Compact,Extended Cab Pickup,20,16,1851
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Crew Cab Pickup,20,15,1851
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,18,14,1851
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Extended Cab Pickup,20,15,1851
Dodge,Dakota,2009,regular unleaded,210,6,MANUAL,rear wheel drive,4,Compact,Crew Cab Pickup,20,16,1851
Dodge,Dakota,2009,regular unleaded,210,5,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,18,14,1851
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,18,14,1851
Dodge,Dakota,2009,regular unleaded,210,5,AUTOMATIC,rear wheel drive,4,Compact,Extended Cab Pickup,20,15,1851
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,18,14,1851
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Extended Cab Pickup,18,14,1851
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Extended Cab Pickup,18,14,1851
Dodge,Dakota,2009,regular unleaded,210,6,MANUAL,four wheel drive,3,Compact,Crew Cab Pickup,19,15,1851
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Extended Cab Pickup,18,14,1851
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Crew Cab Pickup,20,15,1851
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Extended Cab Pickup,18,14,1557
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Extended Cab Pickup,18,14,1851
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Extended Cab Pickup,20,15,1851
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Crew Cab Pickup,20,15,1851
Dodge,Dakota,2009,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Extended Cab Pickup,20,15,1851
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Crew Cab Pickup,20,15,1851
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Extended Cab Pickup,18,14,1851
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Crew Cab Pickup,20,15,1851
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,18,14,1851
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Extended Cab Pickup,26,15,1851
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Extended Cab Pickup,18,14,1851
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Crew Cab Pickup,20,15,1851
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,18,14,1851
Dodge,Dakota,2010,regular unleaded,210,5,AUTOMATIC,rear wheel drive,4,Compact,Extended Cab Pickup,20,15,1851
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,18,14,1851
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Extended Cab Pickup,18,14,1851
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,18,14,1851
Dodge,Dakota,2010,flex-fuel (unleaded/E85),302,8,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,19,19,1851
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Crew Cab Pickup,20,15,1851
Dodge,Dakota,2010,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Compact,Crew Cab Pickup,20,15,1851
Dodge,Dart,2014,regular unleaded,160,4,MANUAL,front wheel drive,4,Midsize,Sedan,36,25,1851
Dodge,Dart,2014,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,35,22,1851
Dodge,Dart,2014,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,35,23,1851
Dodge,Dart,2014,regular unleaded,160,4,MANUAL,front wheel drive,4,Midsize,Sedan,41,28,1851
Dodge,Dart,2014,regular unleaded,184,4,MANUAL,front wheel drive,4,Midsize,Sedan,33,23,1851
Dodge,Dart,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Midsize,Sedan,33,23,1851
Dodge,Dart,2015,regular unleaded,184,4,MANUAL,front wheel drive,4,Midsize,Sedan,35,22,1851
Dodge,Dart,2015,regular unleaded,160,4,MANUAL,front wheel drive,4,Midsize,Sedan,41,19,1851
Dodge,Dart,2015,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,35,23,1851
Dodge,Dart,2015,regular unleaded,160,4,MANUAL,front wheel drive,4,Midsize,Sedan,36,19,1851
Dodge,Dart,2016,regular unleaded,160,4,MANUAL,front wheel drive,4,Midsize,Sedan,39,27,1851
Dodge,Dart,2016,regular unleaded,160,4,MANUAL,front wheel drive,4,Midsize,Sedan,36,25,1851
Dodge,Dart,2016,regular unleaded,184,4,MANUAL,front wheel drive,4,Midsize,Sedan,35,22,1851
Dodge,Dart,2016,regular unleaded,160,4,MANUAL,front wheel drive,4,Midsize,Sedan,36,25,1851
Dodge,Dart,2016,regular unleaded,184,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,35,23,1851
Dodge,Dart,2016,regular unleaded,160,4,MANUAL,front wheel drive,4,Midsize,Sedan,36,25,1851
Dodge,Dart,2016,regular unleaded,160,4,MANUAL,front wheel drive,4,Midsize,Sedan,36,25,1851
Dodge,Dart,2010,regular unleaded,160,4,MANUAL,front wheel drive,4,Midsize,Sedan,39,27,1851
Dodge,Dart,2016,regular unleaded,184,4,MANUAL,front wheel drive,4,Midsize,Sedan,35,22,1851
Dodge,Dart,2016,regular unleaded,184,4,MANUAL,front wheel drive,4,Midsize,Sedan,35,22,1851
Dodge,Dart,2016,regular unleaded,184,4,MANUAL,front wheel drive,4,Midsize,Sedan,35,22,1851
Rolls-Royce,Dawn,2016,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,2,Large,Convertible,26,19,86
Dodge,Daytona,1991,regular unleaded,152,5,MANUAL,front wheel drive,3,Compact,2dr Hatchback,24,18,1851
Dodge,Daytona,1991,regular unleaded,152,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,24,18,1851
Dodge,Daytona,1991,regular unleaded,152,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,24,18,1851
Dodge,Daytona,1991,regular unleaded,100,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,31,21,1851
Dodge,Daytona,1991,regular unleaded,141,6,MANUAL,front wheel drive,2,Compact,2dr Hatchback,25,17,1851
Dodge,Daytona,1991,regular unleaded,100,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,31,21,1557
Dodge,Daytona,1992,regular unleaded,224,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,24,17,1851
Dodge,Daytona,1992,regular unleaded,141,6,MANUAL,front wheel drive,2,Compact,2dr Hatchback,26,17,1851
Dodge,Daytona,1992,regular unleaded,100,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,29,20,1851
Dodge,Daytona,1992,regular unleaded,249,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,29,19,1851
Dodge,Daytona,2010,regular unleaded,100,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,29,22,1851
Dodge,Daytona,1993,regular unleaded,100,5,MANUAL,front wheel drive,2,Compact,2dr Hatchback,29,22,1851
Dodge,Daytona,1993,regular unleaded,141,6,MANUAL,front wheel drive,2,Compact,2dr Hatchback,25,17,1851
Dodge,Daytona,1993,regular unleaded,224,4,MANUAL,front wheel drive,2,Compact,Coupe,24,17,1851
Aston Martin,DB7,2003,premium unleaded (required),420,12,AUTOMATIC,rear wheel drive,2,Compact,Coupe,18,11,259
Aston Martin,DB7,2003,premium unleaded (required),420,12,MANUAL,rear wheel drive,2,Compact,Convertible,17,10,259
Aston Martin,DB7,2003,premium unleaded (required),435,12,MANUAL,rear wheel drive,2,Compact,Coupe,15,9,259
Aston Martin,DB7,2003,premium unleaded (required),420,12,MANUAL,rear wheel drive,2,Compact,Coupe,17,10,259
Aston Martin,DB9 GT,2016,premium unleaded (required),540,5,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,19,13,259
Aston Martin,DB9 GT,2016,premium unleaded (required),540,12,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,19,13,259
Aston Martin,DB9 GT,2016,premium unleaded (required),540,12,AUTOMATIC,rear wheel drive,3,Midsize,Coupe,19,13,259
Aston Martin,DB9,2013,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,19,13,259
Aston Martin,DB9,2013,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,19,13,259
Aston Martin,DB9,2014,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,19,19,259
Aston Martin,DB9,2014,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,19,13,259
Aston Martin,DB9,2015,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,19,13,259
Aston Martin,DB9,2015,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,19,13,259
Aston Martin,DB9,2015,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,19,13,259
Aston Martin,DB9,2015,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,19,13,259
Aston Martin,DBS,2010,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,18,12,259
Aston Martin,DBS,2010,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,Midsize,Convertible,17,11,259
Aston Martin,DBS,2010,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,18,12,259
Aston Martin,DBS,2010,premium unleaded (required),510,5,MANUAL,rear wheel drive,2,Midsize,Coupe,17,11,259
Aston Martin,DBS,2010,premium unleaded (required),249,12,MANUAL,rear wheel drive,2,Midsize,Convertible,17,11,259
Aston Martin,DBS,2011,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,Midsize,Coupe,17,11,259
Aston Martin,DBS,2011,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,18,12,259
Aston Martin,DBS,2010,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,18,12,259
Aston Martin,DBS,2012,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,Midsize,Convertible,17,11,259
Aston Martin,DBS,2010,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,18,12,259
Aston Martin,DBS,2012,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,Midsize,Coupe,17,11,259
Aston Martin,DBS,2012,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,18,12,259
Aston Martin,DBS,2012,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,Midsize,Convertible,17,11,259
Aston Martin,DBS,2012,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,Midsize,Coupe,18,12,259
Aston Martin,DBS,2012,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,Midsize,Convertible,18,12,259
Aston Martin,DBS,2012,premium unleaded (required),510,12,MANUAL,rear wheel drive,2,Midsize,Coupe,17,11,259
Land Rover,Defender,1994,regular unleaded,182,8,MANUAL,four wheel drive,2,Compact,2dr SUV,15,12,258
Land Rover,Defender,1995,regular unleaded,182,5,MANUAL,four wheel drive,2,Compact,2dr SUV,15,12,258
Land Rover,Defender,1997,regular unleaded,182,5,AUTOMATIC,four wheel drive,2,Compact,Convertible SUV,14,12,258
Land Rover,Defender,1997,regular unleaded,182,8,AUTOMATIC,four wheel drive,2,Compact,2dr SUV,14,12,258
Cadillac,DeVille,2003,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Large,Sedan,25,16,1624
Cadillac,DeVille,2003,regular unleaded,300,8,AUTOMATIC,front wheel drive,4,Large,Sedan,26,16,1624
Cadillac,DeVille,2003,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Large,Sedan,25,16,1624
Cadillac,DeVille,2004,regular unleaded,300,8,AUTOMATIC,front wheel drive,4,Large,Sedan,24,16,1624
Cadillac,DeVille,2004,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Large,Sedan,24,16,1624
Cadillac,DeVille,2004,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Large,Sedan,24,16,1624
Cadillac,DeVille,2005,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Large,Sedan,22,15,1624
Cadillac,DeVille,2005,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Large,Sedan,22,15,1624
Cadillac,DeVille,2005,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Large,Sedan,22,15,1624
Cadillac,DeVille,2005,regular unleaded,290,8,AUTOMATIC,front wheel drive,4,Large,Sedan,24,16,1624
Lamborghini,Diablo,2001,premium unleaded (required),550,12,MANUAL,all wheel drive,2,Compact,Coupe,12,9,1158
Mitsubishi,Diamante,2002,premium unleaded (required),205,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,23,16,436
Mitsubishi,Diamante,2002,premium unleaded (required),210,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,23,16,436
Mitsubishi,Diamante,2002,premium unleaded (required),205,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,23,16,436
Mitsubishi,Diamante,2003,premium unleaded (required),205,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,23,16,436
Mitsubishi,Diamante,2003,premium unleaded (required),205,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,23,16,436
Mitsubishi,Diamante,2003,premium unleaded (required),210,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,23,16,436
Mitsubishi,Diamante,2004,premium unleaded (required),205,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,23,15,436
Mitsubishi,Diamante,2004,premium unleaded (required),210,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,23,15,436
Mitsubishi,Diamante,2004,premium unleaded (required),205,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,23,15,436
Land Rover,Discovery Series II,2000,regular unleaded,188,8,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,16,12,258
Land Rover,Discovery Series II,2010,premium unleaded (required),188,8,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,16,12,258
Land Rover,Discovery Series II,2001,premium unleaded (required),188,8,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,16,12,258
Land Rover,Discovery Series II,2001,premium unleaded (required),188,8,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,16,12,258
Land Rover,Discovery Series II,2002,premium unleaded (required),188,8,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,16,12,258
Land Rover,Discovery Series II,2002,premium unleaded (required),188,8,AUTOMATIC,four wheel drive,3,Midsize,4dr SUV,16,12,258
Land Rover,Discovery Sport,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,20,258
Land Rover,Discovery Sport,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,20,258
Land Rover,Discovery Sport,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,20,258
Land Rover,Discovery Sport,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,20,1557
Land Rover,Discovery Sport,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,20,258
Land Rover,Discovery Sport,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,20,258
Land Rover,Discovery Sport,2017,premium unleaded (recommended),249,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,25,20,258
Land Rover,Discovery Sport,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,25,20,258
Land Rover,Discovery Sport,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,25,20,258
Land Rover,Discovery,2003,premium unleaded (required),217,8,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,14,11,258
Land Rover,Discovery,2010,premium unleaded (required),217,8,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,14,11,258
Land Rover,Discovery,2003,premium unleaded (required),217,8,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,14,11,258
Land Rover,Discovery,2004,premium unleaded (required),217,8,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,14,11,258
Land Rover,Discovery,2004,premium unleaded (required),217,8,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,14,11,258
Land Rover,Discovery,2004,premium unleaded (required),217,8,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,14,11,258
Cadillac,DTS,2009,regular unleaded,275,8,AUTOMATIC,front wheel drive,3,Large,Sedan,23,15,1624
Cadillac,DTS,2009,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Large,Sedan,23,15,1624
Cadillac,DTS,2009,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Large,Sedan,23,15,1624
Cadillac,DTS,2009,regular unleaded,292,8,AUTOMATIC,front wheel drive,4,Large,Sedan,22,15,1624
Cadillac,DTS,2009,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Large,Sedan,23,15,1624
Cadillac,DTS,2009,regular unleaded,275,8,AUTOMATIC,front wheel drive,4,Large,Sedan,23,15,1624
Cadillac,DTS,2010,premium unleaded (recommended),275,8,AUTOMATIC,front wheel drive,4,Large,Sedan,23,15,1624
Cadillac,DTS,2010,premium unleaded (recommended),275,8,AUTOMATIC,front wheel drive,4,Large,Sedan,23,15,1624
Cadillac,DTS,2010,premium unleaded (recommended),275,8,AUTOMATIC,front wheel drive,4,Large,Sedan,23,15,1624
Cadillac,DTS,2010,premium unleaded (recommended),292,8,AUTOMATIC,front wheel drive,4,Large,Sedan,22,15,1624
Cadillac,DTS,2011,premium unleaded (recommended),292,8,AUTOMATIC,front wheel drive,4,Large,Sedan,23,15,1624
Cadillac,DTS,2011,premium unleaded (recommended),275,5,AUTOMATIC,front wheel drive,4,Large,Sedan,23,15,1624
Cadillac,DTS,2011,premium unleaded (recommended),275,8,AUTOMATIC,front wheel drive,4,Large,Sedan,23,15,1624
Cadillac,DTS,2011,premium unleaded (recommended),275,8,AUTOMATIC,front wheel drive,4,Large,Sedan,23,15,1624
Dodge,Durango,2015,regular unleaded,290,6,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,25,18,1851
Dodge,Durango,2015,premium unleaded (recommended),360,8,AUTOMATIC,all wheel drive,4,Large,4dr SUV,22,14,1851
Dodge,Durango,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Large,4dr SUV,24,17,1851
Dodge,Durango,2015,regular unleaded,290,6,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,25,18,1851
Dodge,Durango,2015,regular unleaded,290,6,AUTOMATIC,all wheel drive,4,Large,4dr SUV,24,17,1851
Dodge,Durango,2015,regular unleaded,249,6,AUTOMATIC,all wheel drive,4,Large,4dr SUV,24,17,1851
Dodge,Durango,2015,premium unleaded (recommended),360,8,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,23,14,1851
Dodge,Durango,2015,premium unleaded (recommended),249,6,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,25,18,1851
Dodge,Durango,2016,regular unleaded,360,8,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,22,14,1851
Dodge,Durango,2016,regular unleaded,293,6,AUTOMATIC,all wheel drive,3,Large,4dr SUV,25,18,1851
Dodge,Durango,2016,regular unleaded,293,6,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,27,19,1851
Dodge,Durango,2016,regular unleaded,295,6,AUTOMATIC,all wheel drive,4,Large,4dr SUV,25,18,1851
