,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity
4018,GMC,Envoy,2009.0,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20.0,14.0,549.0
4019,GMC,Envoy,2009.0,regular unleaded,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,20.0,14.0,549.0
4020,Volkswagen,Eos,2014.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,,Compact,Convertible,30.0,22.0,873.0
4021,Volkswagen,Eos,2014.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,30.0,22.0,873.0
4022,Volkswagen,Eos,2014.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,30.0,22.0,873.0
4023,Volkswagen,Eos,2015.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,30.0,22.0,873.0
4024,Volkswagen,Eos,2015.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,30.0,22.0,873.0
4025,Volkswagen,Eos,2015.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,,22.0,873.0
4026,Volkswagen,Eos,2016.0,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,Convertible,,,873.0
4027,Suzuki,Equator,2010.0,regular unleaded,152.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,22.0,17.0,
4028,Suzuki,Equator,2010.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,19.0,15.0,481.0
4029,Suzuki,Equator,2010.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20.0,15.0,481.0
4030,Suzuki,Equator,2010.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,19.0,15.0,481.0
4031,Suzuki,Equator,2010.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,19.0,15.0,481.0
4032,Suzuki,Equator,2010.0,regular unleaded,152.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,23.0,19.0,481.0
4033,Suzuki,Equator,2010.0,regular unleaded,261.0,,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20.0,15.0,481.0
4034,Suzuki,Equator,2010.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,20.0,15.0,481.0
4035,Suzuki,Equator,2010.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,19.0,15.0,481.0
4036,Suzuki,Equator,2010.0,regular unleaded,152.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,23.0,19.0,481.0
4037,Suzuki,Equator,2011.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,19.0,14.0,481.0
4038,Suzuki,Equator,2011.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20.0,15.0,481.0
4039,Suzuki,Equator,2011.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,19.0,14.0,481.0
4040,Suzuki,Equator,2011.0,regular unleaded,152.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,23.0,19.0,481.0
4041,Suzuki,Equator,2011.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,19.0,14.0,481.0
4042,Suzuki,Equator,2011.0,regular unleaded,152.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,22.0,17.0,481.0
4043,Suzuki,Equator,2012.0,regular unleaded,152.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,23.0,,481.0
4044,Suzuki,Equator,2012.0,regular unleaded,152.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,23.0,19.0,481.0
4045,Suzuki,Equator,2012.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,19.0,15.0,
4046,Suzuki,Equator,2012.0,regular unleaded,261.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20.0,15.0,481.0
4047,Suzuki,Equator,2012.0,regular unleaded,152.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,22.0,17.0,481.0
4048,Suzuki,Equator,2012.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,19.0,15.0,481.0
4049,Suzuki,Equator,2012.0,regular unleaded,261.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,19.0,14.0,481.0
4050,Chevrolet,Equinox,2015.0,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,,20.0,
4051,Chevrolet,Equinox,2015.0,regular unleaded,,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32.0,22.0,1385.0
4052,Chevrolet,Equinox,2015.0,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,29.0,20.0,1385.0
4053,Chevrolet,Equinox,2015.0,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32.0,22.0,1385.0
4054,Chevrolet,Equinox,2015.0,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32.0,22.0,1385.0
4055,Chevrolet,Equinox,2015.0,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,29.0,20.0,1385.0
4056,Chevrolet,Equinox,2015.0,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32.0,22.0,1385.0
4057,Chevrolet,Equinox,2015.0,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32.0,22.0,1385.0
4058,Chevrolet,Equinox,2015.0,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,29.0,20.0,1385.0
4059,Chevrolet,Equinox,2016.0,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,,22.0,1385.0
4060,Chevrolet,Equinox,2016.0,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,29.0,20.0,1385.0
4061,Chevrolet,Equinox,2016.0,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32.0,22.0,1385.0
4062,Chevrolet,Equinox,2016.0,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,29.0,20.0,1385.0
4063,Chevrolet,Equinox,2016.0,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,29.0,20.0,1385.0
4064,Chevrolet,Equinox,2016.0,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32.0,22.0,1385.0
4065,Chevrolet,Equinox,2016.0,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32.0,22.0,1385.0
4066,Chevrolet,Equinox,2017.0,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32.0,22.0,1385.0
4067,Chevrolet,Equinox,2017.0,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,28.0,20.0,1385.0
4068,Chevrolet,Equinox,2017.0,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32.0,22.0,1385.0
4069,Chevrolet,Equinox,2017.0,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32.0,22.0,1385.0
4070,Chevrolet,Equinox,2017.0,regular unleaded,,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,28.0,20.0,1385.0
4071,Chevrolet,Equinox,2017.0,regular unleaded,182.0,,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32.0,22.0,
4072,Chevrolet,Equinox,2017.0,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,28.0,20.0,1385.0
4073,Hyundai,Equus,2014.0,premium unleaded (recommended),429.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23.0,15.0,1439.0
4074,Hyundai,Equus,2014.0,premium unleaded (recommended),429.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23.0,15.0,1439.0
4075,Hyundai,Equus,2015.0,premium unleaded (recommended),429.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23.0,15.0,1439.0
4076,Hyundai,Equus,2015.0,premium unleaded (recommended),429.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23.0,15.0,1439.0
4077,Hyundai,Equus,2016.0,premium unleaded (recommended),429.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23.0,15.0,1439.0
4078,Hyundai,Equus,2016.0,premium unleaded (recommended),429.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23.0,15.0,1439.0
4079,Lexus,ES 250,1990.0,regular unleaded,156.0,6.0,MANUAL,front wheel drive,4.0,Compact,Sedan,24.0,17.0,
4080,Lexus,ES 250,1991.0,regular unleaded,156.0,6.0,MANUAL,front wheel drive,4.0,Compact,Sedan,23.0,17.0,454.0
4081,Lexus,ES 300h,2015.0,regular unleaded,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39.0,40.0,454.0
4082,Lexus,ES 300h,2016.0,regular unleaded,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39.0,40.0,454.0
4083,Lexus,ES 300h,2017.0,regular unleaded,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39.0,,454.0
4084,Lexus,ES 300,2001.0,premium unleaded (required),210.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24.0,17.0,454.0
4085,Lexus,ES 300,2002.0,regular unleaded,210.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27.0,18.0,454.0
4086,Lexus,ES 300,2003.0,regular unleaded,210.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27.0,18.0,454.0
4087,Lexus,ES 330,2004.0,regular unleaded,,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27.0,18.0,454.0
4088,Lexus,ES 330,2005.0,regular unleaded,225.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27.0,18.0,454.0
4089,Lexus,ES 330,2006.0,regular unleaded,218.0,6.0,AUTOMATIC,front wheel drive,,Midsize,Sedan,27.0,18.0,454.0
4090,Lexus,ES 350,2015.0,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31.0,,454.0
4091,Lexus,ES 350,2015.0,regular unleaded,268.0,,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31.0,21.0,454.0
4092,Lexus,ES 350,2016.0,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31.0,21.0,454.0
4093,Lexus,ES 350,2017.0,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30.0,21.0,454.0
4094,Cadillac,Escalade ESV,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,20.0,14.0,1624.0
4095,Cadillac,Escalade ESV,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,,15.0,1624.0
4096,Cadillac,Escalade ESV,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,21.0,15.0,1624.0
4097,Cadillac,Escalade ESV,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,20.0,14.0,1624.0
4098,Cadillac,Escalade ESV,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,20.0,14.0,1624.0
4099,Cadillac,Escalade ESV,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,21.0,15.0,1624.0
4100,Cadillac,Escalade ESV,2015.0,flex-fuel (unleaded/E85),420.0,,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,20.0,14.0,1624.0
4101,Cadillac,Escalade ESV,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,rear wheel drive,,Large,4dr SUV,22.0,15.0,1624.0
4102,Cadillac,Escalade ESV,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22.0,15.0,1624.0
4103,Cadillac,Escalade ESV,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,20.0,14.0,1624.0
4104,Cadillac,Escalade ESV,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22.0,15.0,1624.0
4105,Cadillac,Escalade ESV,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,20.0,14.0,1624.0
4106,Cadillac,Escalade ESV,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,20.0,14.0,1624.0
4107,Cadillac,Escalade ESV,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22.0,15.0,1624.0
4108,Cadillac,Escalade ESV,2016.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22.0,15.0,1624.0
4109,Cadillac,Escalade ESV,2016.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,21.0,15.0,1624.0
4110,Cadillac,Escalade ESV,2016.0,premium unleaded (recommended),,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,21.0,,1624.0
4111,Cadillac,Escalade ESV,2016.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,,Large,4dr SUV,22.0,15.0,1624.0
4112,Cadillac,Escalade ESV,2016.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,21.0,15.0,1624.0
4113,Cadillac,Escalade ESV,2016.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22.0,15.0,1624.0
4114,Cadillac,Escalade ESV,2016.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22.0,15.0,1624.0
4115,Cadillac,Escalade ESV,2016.0,premium unleaded (recommended),420.0,,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,21.0,15.0,1624.0
4116,Cadillac,Escalade ESV,2017.0,premium unleaded (recommended),420.0,,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,20.0,15.0,1624.0
4117,Cadillac,Escalade ESV,2017.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22.0,15.0,1624.0
4118,Cadillac,Escalade ESV,2017.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22.0,15.0,1624.0
4119,Cadillac,Escalade ESV,2017.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,,,1624.0
4120,Cadillac,Escalade ESV,2017.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,20.0,,1624.0
4121,Cadillac,Escalade ESV,2017.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22.0,15.0,1624.0
4122,Cadillac,Escalade ESV,2017.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,20.0,15.0,1624.0
4123,Cadillac,Escalade ESV,2017.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22.0,15.0,1624.0
4124,Cadillac,Escalade EXT,2011.0,flex-fuel (premium unleaded recommended/E85),403.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Crew Cab Pickup,18.0,13.0,1624.0
4125,Cadillac,Escalade EXT,2011.0,flex-fuel (premium unleaded recommended/E85),403.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Crew Cab Pickup,18.0,13.0,1624.0
4126,Cadillac,Escalade EXT,2011.0,flex-fuel (premium unleaded recommended/E85),403.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Crew Cab Pickup,18.0,13.0,1624.0
4127,Cadillac,Escalade EXT,2012.0,flex-fuel (premium unleaded recommended/E85),403.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Crew Cab Pickup,18.0,13.0,1624.0
4128,Cadillac,Escalade EXT,,flex-fuel (premium unleaded recommended/E85),403.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Crew Cab Pickup,18.0,13.0,1624.0
4129,Cadillac,Escalade EXT,2012.0,flex-fuel (premium unleaded recommended/E85),403.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Crew Cab Pickup,18.0,13.0,1624.0
4130,Cadillac,Escalade EXT,2013.0,flex-fuel (premium unleaded recommended/E85),403.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Crew Cab Pickup,18.0,13.0,1624.0
4131,Cadillac,Escalade EXT,2013.0,flex-fuel (premium unleaded recommended/E85),,8.0,AUTOMATIC,all wheel drive,4.0,Large,Crew Cab Pickup,18.0,13.0,1624.0
4132,Cadillac,Escalade EXT,2013.0,flex-fuel (premium unleaded recommended/E85),403.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Crew Cab Pickup,18.0,13.0,1624.0
4133,Cadillac,Escalade Hybrid,2011.0,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,23.0,20.0,1624.0
4134,Cadillac,Escalade Hybrid,2011.0,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,23.0,20.0,
4135,Cadillac,Escalade Hybrid,2011.0,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23.0,20.0,1624.0
4136,Cadillac,Escalade Hybrid,2011.0,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23.0,20.0,1624.0
4137,Cadillac,Escalade Hybrid,2012.0,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,23.0,20.0,
4138,Cadillac,Escalade Hybrid,2012.0,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23.0,20.0,1624.0
4139,Cadillac,Escalade Hybrid,2012.0,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,,20.0,1624.0
4140,Cadillac,Escalade Hybrid,2012.0,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23.0,20.0,
4141,Cadillac,Escalade Hybrid,2013.0,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23.0,20.0,1624.0
4142,Cadillac,Escalade Hybrid,2013.0,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23.0,20.0,1624.0
4143,Cadillac,Escalade Hybrid,2013.0,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,23.0,20.0,1624.0
4144,Cadillac,Escalade Hybrid,2013.0,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,23.0,20.0,1624.0
4145,Cadillac,Escalade,2015.0,flex-fuel (unleaded/E85),,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,21.0,15.0,1624.0
4146,Cadillac,Escalade,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,21.0,15.0,1624.0
4147,Cadillac,Escalade,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,21.0,15.0,1624.0
4148,Cadillac,Escalade,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22.0,15.0,1624.0
4149,Cadillac,Escalade,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,21.0,15.0,
4150,Cadillac,Escalade,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22.0,15.0,1624.0
4151,Cadillac,Escalade,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,21.0,15.0,1624.0
4152,Cadillac,Escalade,,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22.0,,1624.0
4153,Cadillac,Escalade,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,21.0,14.0,1624.0
4154,Cadillac,Escalade,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,21.0,,1624.0
4155,Cadillac,Escalade,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,21.0,15.0,1624.0
4156,Cadillac,Escalade,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,21.0,15.0,1624.0
4157,Cadillac,Escalade,2015.0,flex-fuel (unleaded/E85),,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,21.0,14.0,1624.0
4158,Cadillac,Escalade,2015.0,flex-fuel (unleaded/E85),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22.0,15.0,1624.0
4159,Cadillac,Escalade,2016.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22.0,15.0,1624.0
4160,Cadillac,Escalade,2016.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,,Large,4dr SUV,22.0,15.0,1624.0
4161,Cadillac,Escalade,2016.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,21.0,15.0,1624.0
4162,Cadillac,Escalade,2016.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,21.0,15.0,1624.0
4163,Cadillac,Escalade,2016.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,21.0,,1624.0
4164,Cadillac,Escalade,2016.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22.0,15.0,1624.0
4165,Cadillac,Escalade,2016.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,21.0,15.0,1624.0
4166,Cadillac,Escalade,2016.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22.0,15.0,1624.0
4167,Cadillac,Escalade,2017.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22.0,15.0,1624.0
4168,Cadillac,Escalade,2017.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,20.0,15.0,1624.0
4169,Cadillac,Escalade,2017.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,,15.0,1624.0
4170,Cadillac,Escalade,2017.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,20.0,15.0,1624.0
4171,Cadillac,Escalade,2017.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,20.0,15.0,1624.0
4172,Cadillac,Escalade,2017.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,,15.0,1624.0
4173,Cadillac,Escalade,2017.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22.0,15.0,1624.0
4174,Cadillac,Escalade,2017.0,premium unleaded (recommended),420.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,22.0,15.0,1624.0
4175,Ford,Escape Hybrid,2009.0,regular unleaded,177.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,31.0,34.0,5657.0
4176,Ford,Escape Hybrid,2009.0,regular unleaded,177.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,27.0,29.0,5657.0
4177,Ford,Escape Hybrid,2009.0,regular unleaded,177.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,31.0,34.0,5657.0
4178,Ford,Escape Hybrid,2009.0,regular unleaded,177.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,27.0,29.0,5657.0
4179,Ford,Escape Hybrid,2010.0,regular unleaded,177.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,,30.0,5657.0
4180,Ford,Escape Hybrid,2010.0,regular unleaded,177.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,31.0,34.0,5657.0
4181,Ford,Escape Hybrid,2010.0,regular unleaded,177.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,27.0,30.0,5657.0
4182,Ford,Escape Hybrid,2010.0,regular unleaded,177.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,31.0,34.0,5657.0
4183,Ford,Escape Hybrid,2011.0,regular unleaded,177.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,31.0,34.0,5657.0
4184,Ford,Escape Hybrid,2011.0,regular unleaded,177.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,27.0,30.0,5657.0
4185,Ford,Escape Hybrid,,regular unleaded,177.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,27.0,30.0,5657.0
4186,Ford,Escape Hybrid,2011.0,regular unleaded,177.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,31.0,34.0,5657.0
4187,Ford,Escape,2015.0,premium unleaded (recommended),178.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32.0,23.0,5657.0
4188,Ford,Escape,2015.0,premium unleaded (recommended),178.0,,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,32.0,23.0,5657.0
